TO_Time_UTC, jNO2_up, jNO2_down, jNO2_total, NO_ppbv, NO2_ppbv, NOy_ppbv, O3_ppbv, NOx_ppbv, Ox_ppbv, CO2_ppm, CO2_i_ppm, CH4_ppb, CH4_i_ppb, CO_ppb, CO_i_ppb, H2O_pct, H2O_i_pct, AmbTemp, RelHumidity, StaticPrs, VertWindSpd, WindDir, WindSpd, Heading, Pitch, Roll, TrueAirSpd, GPSAlt, GPSLat, GPSLon
56706,,,,,,,,,,410.93,410.96,,1918.8,,107.0,0.884,0.884,24.89,0.0,785.86,,,,336.8,5.9,-0.5,102.9,1902.0,38.832,-121.424
56707,,,,,,,,,,,410.96,1918.8,1918.8,,110.7,,0.884,24.86,0.0,785.56,,,,336.8,5.9,-0.4,102.9,1904.0,38.832,-121.424
56708,,,,,,,,,,,410.99,,1918.6,113.3,112.6,0.884,0.884,24.9,0.0,785.9,,,,337.1,5.9,-0.4,102.2,1907.0,38.833,-121.424
56709,,,,,,,,,,411.01,410.99,1918.4,1918.4,,110.1,,0.883,24.9,0.0,786.02,,,,337.3,5.9,-0.2,102.0,1909.0,38.833,-121.425
56710,,,,,,,,,,,410.96,,1918.4,107.5,107.6,,0.882,24.9,0.0,785.94,,,,337.3,5.9,-0.3,101.9,1911.0,38.834,-121.425
56711,,,,,,,,,,410.93,410.93,1918.3,1918.3,,106.3,0.882,0.882,24.85,0.0,785.44,,,,337.3,5.9,-0.5,102.2,1914.0,38.834,-121.425
56712,,,,,,,,,,,410.96,,1918.2,104.7,105.1,,0.882,24.82,0.0,785.1,,,,337.3,5.8,-0.5,102.3,1916.0,38.835,-121.426
56713,,,,,,,,,,411.0,410.99,,1918.1,,105.7,0.882,0.882,24.81,0.0,784.94,,,,337.5,5.8,-0.5,102.3,1918.0,38.835,-121.426
56714,,,,,,,,,,,410.98,1918.0,1918.0,,107.1,,0.881,24.85,0.0,785.12,,,,337.6,5.7,-0.4,101.8,1921.0,38.836,-121.426
56715,,,,,,,,,,,410.96,,1918.0,108.1,108.3,0.879,0.88,24.81,0.0,784.82,,,,337.6,5.8,-0.5,102.0,1923.0,38.836,-121.427
56716,,,,,,,,,,410.95,410.95,1918.0,1918.0,,108.8,,0.878,24.76,0.0,784.1,,,,337.5,5.7,-0.8,102.5,1925.0,38.837,-121.427
56717,,,,,,,,,,,410.95,,1918.1,109.3,109.3,,0.876,24.69,0.0,783.34,,,,337.2,5.8,-0.8,103.1,1927.0,38.838,-121.427
56718,,,,,,,,,,410.95,410.96,1918.4,1918.3,,106.9,0.875,0.874,24.67,0.0,783.06,,,,337.1,5.8,-0.7,103.3,1930.0,38.838,-121.428
56719,,,,,,,,,,,410.96,,1918.4,103.6,104.4,,0.871,24.65,0.0,782.84,,,,337.1,5.8,-0.5,103.2,1932.0,38.839,-121.428
56720,,,,,,,,,,410.96,410.96,,1918.4,,105.2,0.867,0.867,24.67,0.0,782.94,,,,337.1,5.8,-0.4,103.0,1934.0,38.839,-121.428
56721,,,,,,,,,,,410.97,1918.4,1918.4,,107.7,,0.866,24.64,0.0,782.7,,,,337.1,5.9,-0.5,103.0,1936.0,38.84,-121.429
56722,,,,,,,,,,,410.99,,1918.6,109.3,109.3,0.863,0.864,24.62,0.0,782.52,,,,337.1,5.9,-0.5,103.0,1939.0,38.84,-121.429
56723,,,,,,,,,,410.99,410.99,1918.8,1918.7,,109.4,,0.863,24.54,0.0,781.74,,,,337.0,6.0,-0.6,103.7,1941.0,38.841,-121.429
56724,,,,,,,,,,,410.98,,1918.8,109.5,109.6,,0.862,24.57,0.0,781.9,,,,337.1,6.0,-0.4,103.2,1944.0,38.841,-121.43
56725,,,,,,,,,,410.98,410.98,1919.0,1918.9,,110.3,0.861,0.861,24.59,0.0,782.12,,,,337.5,6.0,-0.2,102.9,1946.0,38.842,-121.43
56726,,,,,,,,,,,410.97,,1918.9,111.4,111.1,,0.859,24.63,0.0,782.58,,,,337.7,5.9,-0.3,102.1,1949.0,38.842,-121.43
56727,,,,,,,,,,410.97,410.97,,1918.9,,111.4,0.858,0.858,24.6,0.0,782.28,,,,337.7,6.0,-0.4,102.0,1951.0,38.843,-121.431
56728,,,,,,,,,,,411.0,1918.9,1918.9,,111.4,,0.858,24.56,0.0,781.84,,,,337.7,6.0,-0.6,102.3,1954.0,38.843,-121.431
56729,,,,,,,,,,411.05,411.03,,1918.8,111.4,111.8,0.859,0.859,24.51,0.0,781.3,,,,337.7,6.0,-0.7,102.6,1956.0,38.844,-121.431
56730,,,,,,,,,,,411.03,1918.7,1918.7,,112.5,,0.861,24.5,0.0,781.08,,,,337.8,6.0,-0.5,102.7,1959.0,38.844,-121.431
56731,,,,,,,,,,,411.0,,1918.7,113.1,112.9,,0.862,24.5,0.0,781.08,,,,337.8,6.0,-0.6,102.4,1961.0,38.845,-121.432
56732,,,,,,,,,,410.97,410.98,1918.6,1918.6,,111.0,0.863,0.863,24.5,0.0,780.96,,,,337.9,6.0,-0.7,102.3,1964.0,38.845,-121.432
56733,,,,,,,,,,,411.0,,1918.5,108.8,109.1,,0.864,24.43,0.0,780.18,,,,337.6,6.0,-0.8,102.9,1966.0,38.846,-121.432
56734,,,,,,,,,,411.03,411.02,,1918.3,,110.1,0.865,0.865,24.37,0.0,779.58,,,,337.4,6.0,-0.8,103.3,1969.0,38.846,-121.433
56735,,,,,,,,,,,411.0,1918.2,1918.1,,111.7,,0.866,24.36,0.0,779.28,,,,337.3,5.9,-0.7,103.3,1971.0,38.847,-121.433
56736,,,,,,,,,,410.97,410.98,,1917.8,112.5,112.0,0.868,0.868,24.35,0.0,779.08,,,,337.2,6.0,-0.5,103.4,1973.0,38.847,-121.433
56737,,,,,,,,,,,410.97,1917.5,1917.5,,110.8,,0.869,24.32,0.0,778.9,,,,337.3,6.0,-0.5,103.3,1976.0,38.848,-121.434
56738,,,,,,,,,,,410.96,,1917.3,109.8,109.5,,0.87,24.34,0.0,778.9,,,,337.3,6.0,-0.5,103.1,1978.0,38.848,-121.434
56739,,,,,,,,,,410.95,410.94,1917.0,1917.1,,107.2,0.87,0.87,24.28,0.0,778.58,,,,337.3,6.0,-0.5,103.2,1980.0,38.849,-121.434
56740,,,,,,,,,,,410.89,,1917.0,104.4,104.9,,0.869,24.28,0.0,778.46,,,,337.5,6.0,-0.5,103.2,1983.0,38.849,-121.435
56741,,,,,,,,,,410.84,410.84,,1917.0,,107.0,0.869,0.869,24.31,0.0,779.02,,,,337.7,6.0,-0.4,102.4,1985.0,38.85,-121.435
56742,,,,,,,,,,,410.81,1917.0,1917.0,,110.2,,0.869,24.32,0.0,779.02,,,,337.9,6.0,-0.4,102.2,1987.0,38.85,-121.435
56743,,,,,,,,,,410.78,410.79,,1917.1,111.9,110.4,0.869,0.869,24.29,0.0,778.76,,,,337.9,6.0,-0.5,102.2,1989.0,38.851,-121.436
56744,,,,,,,,,,,410.8,1917.1,1917.1,,106.9,,0.869,24.25,0.0,778.26,,,,337.8,6.0,-0.7,102.5,1992.0,38.851,-121.436
56745,,,,,,,,,,,410.85,,1917.2,104.1,104.5,,0.87,24.18,0.0,777.86,,,,337.7,6.0,-0.7,102.7,1994.0,38.852,-121.436
56746,,,,,,,,,,410.88,410.89,1917.4,1917.3,,107.1,0.87,0.87,24.18,0.0,777.58,,,,337.8,6.0,-0.6,102.8,1996.0,38.853,-121.437
56747,,,,,,,,,,,410.91,,1917.5,110.2,109.8,,0.871,24.19,0.0,777.84,,,,338.0,5.9,-0.6,102.3,1999.0,38.853,-121.437
56748,,,,,,,,,,410.94,410.93,,1917.6,,110.1,0.872,0.872,24.18,0.0,777.62,,,,338.0,5.9,-0.6,102.2,2001.0,38.854,-121.437
56749,,,,,,,,,,,410.87,1917.7,1917.7,110.0,110.1,,0.872,24.11,0.0,776.92,,,,337.8,5.9,-0.8,102.8,2003.0,38.854,-121.438
56750,,,,,,,,,,410.79,410.81,,1917.7,,110.4,0.872,0.872,24.07,0.0,776.58,,,,337.7,5.9,-0.9,103.1,2006.0,38.855,-121.438
56751,,,,,,,,,,,410.81,1917.7,1917.7,,111.1,,0.872,24.01,0.0,775.92,,,,337.6,5.9,-0.7,103.5,2008.0,38.855,-121.438
56752,,,,,,,,,,,410.84,,1917.7,111.6,110.8,0.871,0.871,24.0,0.0,775.62,,,,337.6,5.9,-0.6,103.6,2010.0,38.856,-121.439
56753,,,,,,,,,,410.86,410.86,1917.7,1917.7,,107.6,,0.871,24.01,0.0,775.7,,,,337.6,5.9,-0.5,103.3,2013.0,38.856,-121.439
56754,,,,,,,,,,,410.88,,1917.6,104.3,104.4,,0.871,24.01,0.0,775.54,,,,337.6,5.9,-0.5,103.3,2015.0,38.857,-121.439
56755,,,,,,,,,,410.89,410.89,1917.4,1917.5,,103.3,0.87,0.871,23.96,0.0,775.18,,,,337.5,6.0,-0.6,103.4,2017.0,38.857,-121.44
56756,,,,,,,,,,,410.87,,1917.5,101.9,102.3,,0.871,23.93,0.0,774.88,,,,337.5,6.0,-0.5,103.6,2020.0,38.858,-121.44
56757,,,,,,,,,,410.84,410.84,,1917.7,,103.2,0.871,0.871,23.95,0.0,774.98,,,,337.7,6.0,-0.3,103.2,2022.0,38.858,-121.44
56758,,,,,,,,,,,410.83,1917.8,1917.8,,105.5,,0.87,23.98,0.0,775.52,,,,338.1,6.0,-0.3,102.6,2024.0,38.859,-121.441
56759,,,,,,,,,,,410.82,,1917.7,107.1,106.3,0.868,0.868,23.97,0.0,775.22,,,,338.2,6.0,-0.3,102.4,2027.0,38.859,-121.441
56760,,,,,,,,,,410.82,410.84,1917.6,1917.6,,103.7,,0.867,23.94,0.0,774.8,,,,338.1,6.0,-0.5,102.6,2029.0,38.86,-121.441
56761,,,,,,,,,,,410.88,,1917.6,100.9,101.1,,0.865,23.9,0.0,774.48,,,,338.1,6.0,-0.5,102.8,2032.0,38.86,-121.442
56762,,,,,,,,,,410.93,410.93,1917.7,1917.7,,105.3,0.863,0.863,23.87,0.0,774.12,,,,338.1,5.9,-0.5,103.0,2034.0,38.861,-121.442
56763,,,,,,,,,,,410.93,,1917.8,111.6,110.0,,0.863,23.87,0.0,774.08,,,,338.2,5.9,-0.5,102.8,2037.0,38.861,-121.442
56764,,,,,,,,,,410.93,410.93,,1917.8,,110.3,0.863,0.863,23.89,0.0,774.18,,,,338.3,5.9,-0.5,102.4,2039.0,38.862,-121.443
56765,,,,,,,,,,,410.93,1917.9,1918.0,,108.3,,0.863,23.84,0.0,773.56,,,,338.1,5.9,-0.7,102.8,2042.0,38.862,-121.443
56766,,,,,,,,,,,410.94,,1918.4,106.9,107.0,0.862,0.862,23.77,0.0,772.9,,,,337.9,5.9,-0.8,103.4,2044.0,38.863,-121.443
56767,,,,,,,,,,410.94,410.94,1918.8,1918.7,,107.4,,0.864,23.71,0.0,772.34,,,,337.7,5.9,-0.7,103.8,2046.0,38.863,-121.444
56768,,,,,,,,,,,410.94,,1918.7,107.7,107.7,,0.868,23.71,0.0,772.16,,,,337.8,5.9,-0.5,103.7,2049.0,38.864,-121.444
56769,,,,,,,,,,410.94,410.94,1918.6,1918.6,,110.3,0.87,0.87,23.71,0.0,772.08,,,,337.9,5.9,-0.4,103.6,2051.0,38.864,-121.444
56770,,,,,,,,,,,410.94,,1918.5,113.8,112.9,,0.87,23.71,0.0,772.1,,,,338.0,5.9,-0.4,103.4,2053.0,38.865,-121.445
56771,,,,,,,,,,410.95,410.94,,1918.4,,112.5,0.87,0.87,23.7,0.0,771.92,,,,337.9,5.9,-0.5,103.3,2056.0,38.866,-121.445
56772,,,,,,,,,,,410.95,1918.4,1918.4,,110.5,,0.868,23.65,0.0,771.44,,,,337.8,5.9,-0.5,103.6,2058.0,38.866,-121.445
56773,,,,,,,,,,,410.94,,1918.4,109.2,109.2,0.866,0.866,23.64,0.0,771.26,,,,337.9,5.9,-0.4,103.5,2060.0,38.867,-121.446
56774,,,,,,,,,,410.94,410.95,1918.4,1918.4,,109.4,,0.865,23.67,0.0,771.42,,,,338.2,5.9,-0.2,103.2,2063.0,38.867,-121.446
56775,,,,,,,,,,,410.95,,1918.4,109.5,109.4,,0.864,23.67,0.0,771.62,,,,338.4,5.9,-0.3,102.8,2065.0,38.868,-121.446
56776,,,,,,,,,,410.96,410.95,1918.4,1918.4,,108.4,0.863,0.863,23.65,0.0,771.48,,,,338.5,5.9,-0.4,102.7,2068.0,38.868,-121.447
56777,,,,,,,,,,,410.91,,1918.4,107.1,107.3,,0.861,23.62,0.0,771.14,,,,338.5,5.9,-0.5,102.8,2070.0,38.869,-121.447
56778,,,,,,,,,,410.86,410.87,,1918.4,,106.3,0.86,0.859,23.61,0.0,770.92,,,,338.5,5.8,-0.6,102.8,2072.0,38.869,-121.447
56779,,,,,,,,,,,410.87,1918.3,1918.4,,105.3,,0.858,23.6,0.0,770.7,,,,338.5,5.9,-0.5,102.8,2075.0,38.87,-121.448
56780,,,,,,,,,,,410.88,,1918.5,104.7,104.1,0.856,0.856,23.62,0.0,770.82,,,,338.6,5.9,-0.5,102.4,2077.0,38.87,-121.448
56781,,,,,,,,,,410.88,410.91,1918.6,1918.6,,102.8,,0.854,23.57,0.0,770.42,,,,338.6,5.8,-0.6,102.7,2079.0,38.871,-121.448
56782,,,,,,,,,,,410.97,,1918.6,101.6,101.9,,0.851,23.51,0.0,769.64,,,,338.3,5.9,-0.8,103.3,2082.0,38.871,-121.448
56783,,,,,,,,,,411.01,411.01,1918.6,1918.6,,105.4,0.85,0.848,23.43,0.0,768.96,,,,338.0,5.9,-0.8,104.0,2084.0,38.872,-121.449
56784,,,,,,,,,,,411.02,,1918.6,109.6,108.9,,0.844,23.42,0.0,768.64,,,,338.0,6.0,-0.6,104.0,2086.0,38.872,-121.449
56785,,,,,,,,,,411.02,411.02,,1918.5,,109.0,0.841,0.841,23.39,0.0,768.58,,,,338.1,6.1,-0.5,104.1,2089.0,38.873,-121.449
56786,,,,,,,,,,,411.05,1918.5,1918.5,,108.2,,0.839,23.38,0.0,768.3,,,,338.0,6.1,-0.6,104.1,2091.0,38.873,-121.45
56787,,,,,,,,,,411.09,411.08,,1918.6,107.8,107.6,0.838,0.838,23.35,0.0,768.16,,,,337.8,6.2,-0.6,104.1,2094.0,38.874,-121.45
56788,,,,,,,,,,,411.09,1918.7,1918.7,,107.2,,0.839,23.28,0.0,767.26,,,,337.6,6.2,-0.6,104.8,2097.0,38.874,-121.45
56789,,,,,,,,,,,411.09,,1918.5,106.9,106.7,0.841,0.84,23.26,0.0,766.84,,,,337.5,6.2,-0.6,104.9,2100.0,38.875,-121.451
56790,,,,,,,,,,411.09,411.1,1918.3,1918.3,,105.6,,0.842,23.29,0.0,767.24,,,,337.7,6.2,-0.2,104.3,2103.0,38.875,-121.451
56791,,,,,,,,,,,411.14,,1918.0,104.4,104.5,,0.845,23.32,0.0,767.44,,,,338.0,6.2,-0.2,103.8,2105.0,38.876,-121.451
56792,,,,,,,,,,411.18,411.18,,1917.7,,105.2,0.848,0.847,23.32,0.0,767.36,,,,338.0,6.2,-0.3,103.6,2108.0,38.877,-121.452
56793,,,,,,,,,,,411.19,1917.5,1917.5,106.6,106.2,,0.845,23.27,0.0,766.78,,,,337.9,6.3,-0.5,103.9,2111.0,38.877,-121.452
56794,,,,,,,,,,411.21,411.2,,1917.5,,105.3,0.843,0.844,23.27,0.0,766.64,,,,337.8,6.3,-0.5,103.9,2114.0,38.878,-121.452
56795,,,,,,,,,,,411.24,1917.5,1917.5,,103.0,,0.841,23.26,0.0,766.22,,,,337.7,6.3,-0.5,104.0,2117.0,38.878,-121.453
56796,,,,,,,,,,,411.28,,1917.6,101.2,101.4,0.837,0.838,23.25,0.0,766.14,,,,337.8,6.4,-0.5,103.9,2120.0,38.879,-121.453
56797,,,,,,,,,,411.31,411.33,1917.7,1917.6,,102.0,,0.834,23.22,0.0,765.8,,,,337.8,6.3,-0.5,103.9,2122.0,38.879,-121.453
56798,,,,,,,,,,,411.39,,1917.7,102.6,102.5,,0.83,23.21,0.0,765.46,,,,337.6,6.3,-0.6,104.0,2125.0,38.88,-121.454
56799,,,,,,,,,,411.45,411.45,,1917.6,,102.9,0.826,0.824,23.11,0.0,764.42,,,,337.2,6.3,-0.9,104.7,2128.0,38.88,-121.454
56800,,,,,,,,,,,411.5,1917.6,1917.7,103.4,103.3,,0.818,23.1,0.0,764.06,,,,337.1,6.3,-0.7,104.9,2131.0,38.881,-121.454
56801,,,,,,,,,,411.56,411.55,,1917.9,,102.9,0.81,0.811,23.1,0.0,763.84,,,,337.0,6.3,-0.5,104.8,2134.0,38.881,-121.455
56802,,,,,,,,,,,411.59,1918.0,1918.0,,102.0,,0.807,23.1,0.0,763.54,,,,337.1,6.2,-0.4,104.8,2137.0,38.882,-121.455
56803,,,,,,,,,,,411.63,,1918.1,101.4,101.4,0.803,0.804,23.13,0.0,763.9,,,,337.1,6.2,-0.2,104.1,2139.0,38.882,-121.455
56804,,,,,,,,,,411.65,411.68,1918.2,1918.2,,101.7,,0.799,23.12,0.0,763.82,,,,337.2,6.1,-0.2,104.1,2142.0,38.883,-121.456
56805,,,,,,,,,,,411.74,,1918.5,102.0,102.0,,0.793,23.1,0.0,763.66,,,,337.2,6.2,-0.2,103.9,2145.0,38.883,-121.456
56806,,,,,,,,,,411.79,411.79,1918.9,1918.7,,98.7,0.789,0.789,23.07,0.0,763.22,,,,337.1,6.1,-0.3,104.1,2147.0,38.884,-121.456
56807,,,,,,,,,,,411.8,,1918.9,94.4,95.5,,0.788,23.09,0.0,763.26,,,,337.3,6.1,-0.1,103.7,2150.0,38.884,-121.457
56808,,,,,,,,,,411.8,411.8,,1918.9,,95.3,0.786,0.786,23.1,0.0,763.42,,,,337.5,6.0,0.0,103.5,2152.0,38.885,-121.457
56809,,,,,,,,,,,411.81,1919.0,1919.0,,96.5,,0.783,23.1,0.0,763.5,,,,337.6,6.1,-0.2,103.1,2155.0,38.885,-121.457
56810,,,,,,,,,,,411.81,,1919.0,97.2,96.6,0.779,0.78,23.05,0.0,763.3,,,,337.7,6.1,-0.2,103.1,2157.0,38.886,-121.458
56811,,,,,,,,,,411.82,411.82,1919.1,1919.1,,94.8,,0.78,23.02,0.0,763.0,,,,337.8,6.0,-0.3,103.2,2160.0,38.886,-121.458
56812,,,,,,,,,,,411.83,,1918.9,93.0,93.0,,0.782,23.01,0.0,762.82,,,,338.0,6.1,-0.4,103.3,2162.0,38.887,-121.458
56813,,,,,,,,,,411.84,411.84,1918.6,1918.7,,94.4,0.783,0.784,23.0,0.0,762.7,,,,338.1,6.0,-0.4,103.1,2164.0,38.888,-121.459
56814,,,,,,,,,,,411.83,,1918.5,96.4,95.9,,0.787,22.95,0.0,762.36,,,,338.2,6.1,-0.3,103.4,2167.0,38.888,-121.459
56815,,,,,,,,,,411.83,411.83,,1918.5,,95.2,0.79,0.79,22.92,0.0,761.92,,,,338.0,6.1,-0.6,103.5,2169.0,38.889,-121.459
56816,,,,,,,,,,,411.82,1918.4,1918.4,,93.5,,0.791,22.84,0.0,761.02,,,,337.7,6.2,-0.7,104.3,2172.0,38.889,-121.46
56817,,,,,,,,,,,411.82,,1918.4,92.4,93.9,0.794,0.793,22.79,0.0,760.68,,,,337.6,6.2,-0.5,104.5,2175.0,38.89,-121.46
56818,,,,,,,,,,411.81,411.81,1918.4,1918.4,,98.0,,0.794,22.79,0.0,760.5,,,,337.7,6.3,-0.4,104.4,2177.0,38.89,-121.46
56819,,,,,,,,,,,411.8,,1918.4,101.9,101.7,,0.795,22.77,0.0,760.46,,,,337.7,6.2,-0.4,104.3,2180.0,38.891,-121.461
56820,,,,,,,,,,411.79,411.78,1918.5,1918.5,,99.5,0.796,0.796,22.76,0.0,760.06,,,,337.7,6.2,-0.3,104.3,2183.0,38.891,-121.461
56821,,,,,,,,,,,411.77,,1918.5,96.8,97.4,,0.797,22.71,0.0,759.84,,,,337.7,6.3,-0.3,104.5,2185.0,38.892,-121.461
56822,,,,,,,,,,411.76,411.76,,1918.4,,97.1,0.798,0.798,22.71,0.0,759.56,,,,337.6,6.3,-0.4,104.4,2188.0,38.892,-121.462
56823,,,,,,,,,,,411.77,1918.4,1918.4,,97.5,,0.798,22.7,0.0,759.56,,,,337.8,6.3,-0.2,104.2,2191.0,38.893,-121.462
56824,,,,,,,,,,411.8,411.79,,1918.4,97.8,98.6,0.797,0.797,22.73,0.0,759.72,,,,338.1,6.2,-0.1,103.7,2194.0,38.893,-121.462
56825,,,,,,,,,,,411.8,1918.4,1918.4,,100.6,,0.796,22.71,0.0,759.72,,,,338.3,6.3,-0.3,103.4,2196.0,38.894,-121.463
56826,,,,,,,,,,,411.8,,1918.5,102.2,102.2,,0.795,22.69,0.0,759.38,,,,338.3,6.3,-0.4,103.6,2199.0,38.894,-121.463
56827,,,,,,,,,,411.8,411.81,1918.7,1918.7,,102.1,0.795,0.794,22.64,0.0,758.92,,,,338.2,6.3,-0.5,103.8,2202.0,38.895,-121.463
56828,,,,,,,,,,,411.82,,1918.7,102.1,102.1,,0.793,22.65,0.0,758.84,,,,338.2,6.3,-0.4,103.6,2205.0,38.895,-121.464
56829,,,,,,,,,,411.84,411.83,,1918.7,,98.9,0.792,0.792,22.62,0.0,758.64,,,,338.3,6.2,-0.4,103.6,2207.0,38.896,-121.464
56830,,,,,,,,,,,411.85,1918.7,1918.6,93.4,95.1,,0.79,22.61,0.0,758.48,,,,338.3,6.2,-0.5,103.5,2210.0,38.896,-121.464
56831,,,,,,,,,,411.88,411.87,,1918.6,,94.6,0.788,0.788,22.55,0.0,757.94,,,,338.2,6.2,-0.6,103.8,2213.0,38.897,-121.465
56832,,,,,,,,,,,411.89,1918.6,1918.6,,96.8,,0.788,22.51,0.0,757.2,,,,337.8,6.3,-0.7,104.3,2215.0,38.898,-121.465
56833,,,,,,,,,,,411.9,,1918.5,98.6,98.2,0.788,0.788,22.48,0.0,756.88,,,,337.7,6.4,-0.7,104.4,2218.0,38.898,-121.465
56834,,,,,,,,,,411.91,411.9,1918.5,1918.5,,96.7,,0.787,22.44,0.0,756.52,,,,337.6,6.3,-0.5,104.6,2221.0,38.899,-121.466
56835,,,,,,,,,,,411.89,,1918.5,94.9,95.1,,0.787,22.44,0.0,756.44,,,,337.6,6.3,-0.4,104.4,2224.0,38.899,-121.466
56836,,,,,,,,,,411.87,411.87,,1918.6,,95.4,0.786,0.786,22.43,0.0,756.3,,,,337.6,6.3,-0.4,104.3,2226.0,38.9,-121.466
56837,,,,,,,,,,,411.86,1918.7,1918.6,,96.1,,0.786,22.4,0.0,756.08,,,,337.7,6.2,-0.4,104.3,2229.0,38.9,-121.467
56838,,,,,,,,,,411.86,411.86,,1918.5,96.5,96.1,0.787,0.787,22.39,0.0,755.84,,,,337.6,6.2,-0.4,104.2,2232.0,38.901,-121.467
56839,,,,,,,,,,,411.86,1918.4,1918.4,,95.3,,0.787,22.35,0.0,755.54,,,,337.6,6.2,-0.5,104.3,2235.0,38.901,-121.467
56840,,,,,,,,,,,411.86,,1918.3,94.6,94.6,,0.787,22.38,0.0,755.88,,,,337.9,6.2,-0.3,103.8,2237.0,38.902,-121.468
56841,,,,,,,,,,411.86,411.86,1918.2,1918.3,,94.0,0.787,0.786,22.39,0.0,755.94,,,,338.1,6.2,-0.3,103.4,2240.0,38.902,-121.468
56842,,,,,,,,,,,411.85,,1918.4,93.4,93.5,,0.786,22.37,0.0,755.66,,,,338.1,6.2,-0.4,103.5,2243.0,38.903,-121.468
56843,,,,,,,,,,411.85,411.85,,1918.6,,94.3,0.786,0.785,22.32,0.0,755.18,,,,338.0,6.3,-0.5,103.8,2245.0,38.903,-121.469
56844,,,,,,,,,,,411.87,1918.8,1918.8,,95.4,,0.782,22.3,0.0,754.86,,,,338.0,6.2,-0.5,103.9,2248.0,38.904,-121.469
56845,,,,,,,,,,411.9,411.89,,1918.8,95.9,94.7,0.778,0.778,22.3,0.0,754.82,,,,338.1,6.2,-0.5,103.6,2251.0,38.904,-121.469
56846,,,,,,,,,,,411.9,1918.9,1918.9,,92.0,,0.775,22.29,0.0,754.72,,,,338.1,6.2,-0.5,103.5,2254.0,38.905,-121.47
56847,,,,,,,,,,,411.91,,1919.0,89.8,90.0,0.77,0.772,22.26,0.0,754.38,,,,338.1,6.2,-0.6,103.6,2256.0,38.905,-121.47
56848,,,,,,,,,,411.91,411.92,1919.2,1919.2,,90.7,,0.769,22.18,0.0,753.64,,,,337.7,6.1,-0.7,104.2,2259.0,38.906,-121.47
56849,,,,,,,,,,,411.95,,1919.2,91.5,91.4,,0.767,22.13,0.0,753.06,,,,337.6,6.2,-0.7,104.5,2261.0,38.907,-121.471
56850,,,,,,,,,,411.98,411.97,,1919.3,,91.4,0.766,0.766,22.12,0.0,752.76,,,,337.6,6.1,-0.5,104.7,2264.0,38.907,-121.471
56851,,,,,,,,,,,411.98,1919.4,1919.4,91.4,91.4,,0.764,22.1,0.0,752.52,,,,337.6,6.1,-0.4,104.7,2267.0,38.908,-121.471
56852,,,,,,,,,,411.98,411.98,,1919.4,,91.8,0.762,0.763,22.1,0.0,752.48,,,,337.6,6.2,-0.4,104.5,2269.0,38.908,-121.472
56853,,,,,,,,,,,411.97,1919.4,1919.4,,92.5,,0.762,22.06,0.0,752.28,,,,337.7,6.2,-0.4,104.5,2272.0,38.909,-121.472
56854,,,,,,,,,,,411.96,,1919.6,93.1,93.4,0.76,0.761,22.03,0.0,751.92,,,,337.7,6.2,-0.5,104.7,2274.0,38.909,-121.472
56855,,,,,,,,,,411.95,411.96,1919.8,1919.8,,94.8,,0.759,22.02,0.0,751.66,,,,337.7,6.2,-0.5,104.7,2277.0,38.91,-121.473
56856,,,,,,,,,,,411.98,,1920.0,96.4,96.3,,0.756,22.03,0.0,751.74,,,,337.9,6.2,-0.3,104.4,2280.0,38.91,-121.473
56857,,,,,,,,,,412.0,412.0,,1920.3,,93.4,0.754,0.754,22.02,0.0,751.86,,,,338.0,6.2,-0.2,104.0,2282.0,38.911,-121.473
56858,,,,,,,,,,,412.02,1920.5,1920.4,88.9,90.2,,0.751,22.04,0.0,751.9,,,,338.1,6.2,-0.3,103.7,2285.0,38.911,-121.474
56859,,,,,,,,,,412.04,412.04,,1920.3,,90.5,0.748,0.748,21.98,0.0,751.4,,,,338.1,6.1,-0.4,104.0,2288.0,38.912,-121.474
56860,,,,,,,,,,,412.04,1920.2,1920.2,,93.4,,0.749,21.98,0.0,751.22,,,,338.0,6.2,-0.6,103.9,2291.0,38.912,-121.474
56861,,,,,,,,,,,412.04,,1920.0,95.5,95.3,0.752,0.751,21.93,0.0,750.88,,,,338.0,6.2,-0.6,104.1,2293.0,38.913,-121.475
56862,,,,,,,,,,412.04,412.04,1919.9,1919.9,,94.8,,0.752,21.93,0.0,750.72,,,,338.0,6.3,-0.6,104.0,2296.0,38.913,-121.475
56863,,,,,,,,,,,412.05,,1920.1,94.3,94.3,,0.751,21.89,0.0,750.44,,,,338.1,6.2,-0.6,104.0,2299.0,38.914,-121.475
56864,,,,,,,,,,412.06,412.06,1920.4,1920.3,,94.7,0.751,0.75,21.86,0.0,750.04,,,,338.0,6.2,-0.6,104.2,2302.0,38.914,-121.476
56865,,,,,,,,,,,412.06,,1920.4,95.2,95.1,,0.747,21.81,0.0,749.32,,,,337.7,6.2,-0.8,104.6,2304.0,38.915,-121.476
56866,,,,,,,,,,412.06,412.06,,1920.5,,94.8,0.743,0.743,21.78,0.0,748.94,,,,337.6,6.2,-0.6,104.9,2307.0,38.916,-121.476
56867,,,,,,,,,,,412.07,1920.5,1920.6,,94.0,,0.742,21.77,0.0,748.8,,,,337.5,6.2,-0.5,104.8,2310.0,38.916,-121.477
